"Min,Max,Modal Price from Tamil Nadu[Bajra(Pearl Millet/Cumbu)] from 01-Jan-2015To01-Jan-2019 (Total-281) (Total-281)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
192,Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,FAQ,5836,7366,6511,12-Jul-17
193,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1170,1620,1430,3-Oct-17
194,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1375,1375,1375,11-Mar-15
195,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1489,1543,1543,8-Jun-16
196,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1513,1513,1513,14-Sep-15
197,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1521,1521,1521,29-Jul-15
198,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,1653,1661,1661,21-Sep-16
199,Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,2660,2900,2860,24-Oct-16
200,Cuddalore,Cuddalore,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1439,1439,1439,2-Sep-16
201,Salem,Gangavalli,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,1800,1750,2-Nov-17
202,Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1700,1600,13-Mar-18
203,Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,FAQ,1950,2000,1975,3-Jun-17
204,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1473,1529,1529,7-Nov-16
205,Cuddalore,Shrimushnam,Bajra(Pearl Millet/Cumbu),Bold,FAQ,1629,2649,2649,26-Oct-16
206,Salem,Thammampati,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,2000,1900,13-Sep-17
207,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1300,1200,17-Feb-16
208,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1150,1350,1250,29-Jun-16
209,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1400,1300,23-Mar-15
210,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1500,1400,11-Mar-15
211,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1350,1550,1450,22-Feb-17
212,Coimbatore,Thiruppur,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1600,1550,14-Mar-18
